"","row","col"
"",11450,1
"",11451,1
"",11452,1
"",11453,1
"",15913,1
"",15914,1
"",15915,1
"",15916,1
"",17710,1
"",17711,1
"",17712,1
"",19494,1
"",19495,1
"",19496,1
"",19497,1
"",19498,1
"",19613,1
"",19614,1
"",19615,1
"",19616,1
"",19617,1
"",19618,1
"",22519,1
"",22520,1
"",23869,1
"",23870,1
"",23871,1
"",23872,1
"",28503,1
"",28504,1
"",28505,1
"",28506,1
"",30227,1
"",30372,1
"",30373,1
"",30374,1
"",31235,1
"",31236,1
"",31237,1
"",31238,1
"",35843,1
"",35844,1
"",35845,1
"",35846,1
"",37563,1
"",37712,1
"",37713,1
"",37714,1
"",39762,1
"",39763,1
"",39764,1
"",39765,1
"",39916,1
"",39917,1
"",39918,1
"",39919,1
"",43325,1
"",43326,1
"",43327,1
"",44758,1
"",44759,1
"",44760,1
"",49283,1
"",49284,1
"",49285,1
"",49286,1
"",51104,1
"",51105,1
"",51106,1
"",59542,1
"",59543,1
"",59544,1
"",59545,1
"",59546,1
"",59547,1
"",59891,1
"",59892,1
"",59893,1
"",59894,1
"",60881,1
"",62510,1
"",62511,1
"",62512,1
"",62513,1
"",62514,1
"",69402,1
"",69403,1
"",69404,1
"",69405,1
"",69406,1
"",70620,1
"",70621,1
"",70622,1
"",70623,1
"",75507,1
"",75508,1
"",75509,1
"",75510,1
"",77361,1
"",77510,1
"",77511,1
"",77512,1
"",79581,1
"",79582,1
"",79583,1
"",79584,1
"",79734,1
"",79735,1
"",79736,1
"",79737,1
"",83158,1
"",83159,1
"",83160,1
"",84720,1
"",84721,1
"",84722,1
"",84723,1
"",90254,1
"",90255,1
"",90256,1
"",90257,1
"",92481,1
"",92482,1
"",92483,1
"",1455,2
"",1456,2
"",1457,2
"",1458,2
"",3134,2
"",7304,2
"",7305,2
"",7306,2
"",24312,2
"",24313,2
"",24314,2
"",28254,2
"",28255,2
"",31670,2
"",31671,2
"",31672,2
"",35594,2
"",35595,2
"",39531,2
"",39532,2
"",40493,2
"",40494,2
"",40495,2
"",45180,2
"",45181,2
"",45182,2
"",49011,2
"",49012,2
"",52559,2
"",52560,2
"",52561,2
"",52562,2
"",59243,2
"",59244,2
"",59245,2
"",64199,2
"",71077,2
"",71078,2
"",71079,2
"",75236,2
"",75237,2
"",79357,2
"",79358,2
"",80321,2
"",80322,2
"",80323,2
"",85210,2
"",85211,2
"",85212,2
"",89964,2
"",89965,2
"",725,3
"",726,3
"",8801,3
"",8802,3
"",8803,3
"",8804,3
"",8805,3
"",8806,3
"",8807,3
"",8808,3
"",8809,3
"",8810,3
"",8811,3
"",8812,3
"",8813,3
"",8814,3
"",8815,3
"",8816,3
"",8817,3
"",8818,3
"",11405,3
"",11406,3
"",16658,3
"",16659,3
"",16660,3
"",16661,3
"",16662,3
"",16663,3
"",16664,3
"",16665,3
"",16666,3
"",16667,3
"",16668,3
"",19405,3
"",19406,3
"",20699,3
"",20700,3
"",20701,3
"",20702,3
"",20703,3
"",20704,3
"",20705,3
"",20706,3
"",20707,3
"",20708,3
"",20709,3
"",20710,3
"",20711,3
"",20712,3
"",20713,3
"",20714,3
"",23819,3
"",23820,3
"",29276,3
"",29277,3
"",29278,3
"",29279,3
"",29280,3
"",29281,3
"",29282,3
"",29283,3
"",29284,3
"",29285,3
"",29286,3
"",31184,3
"",31185,3
"",36618,3
"",36619,3
"",36620,3
"",36621,3
"",36622,3
"",36623,3
"",36624,3
"",36625,3
"",36626,3
"",36627,3
"",36628,3
"",39665,3
"",39666,3
"",41220,3
"",41221,3
"",41222,3
"",41223,3
"",41224,3
"",41225,3
"",41226,3
"",41227,3
"",41228,3
"",41229,3
"",41230,3
"",41231,3
"",41232,3
"",41233,3
"",44707,3
"",44708,3
"",50034,3
"",50035,3
"",50036,3
"",50037,3
"",50038,3
"",50039,3
"",50040,3
"",50041,3
"",50042,3
"",50043,3
"",50044,3
"",50045,3
"",50046,3
"",62423,3
"",62424,3
"",67638,3
"",67639,3
"",67640,3
"",67641,3
"",67642,3
"",67643,3
"",67644,3
"",67645,3
"",67646,3
"",67647,3
"",67648,3
"",67649,3
"",67650,3
"",67651,3
"",67652,3
"",67653,3
"",67654,3
"",67655,3
"",67656,3
"",67657,3
"",67658,3
"",67659,3
"",67660,3
"",70561,3
"",70562,3
"",76330,3
"",76331,3
"",76332,3
"",76333,3
"",76334,3
"",76335,3
"",76336,3
"",76337,3
"",76338,3
"",76339,3
"",76340,3
"",76341,3
"",76342,3
"",79489,3
"",79490,3
"",81089,3
"",81090,3
"",81091,3
"",81092,3
"",81093,3
"",81094,3
"",81095,3
"",81096,3
"",81097,3
"",81098,3
"",81099,3
"",81100,3
"",81101,3
"",84664,3
"",84665,3
"",91144,3
"",91145,3
"",91146,3
"",91147,3
"",91148,3
"",91149,3
"",91150,3
"",91151,3
"",91152,3
"",91153,3
"",91154,3
"",91155,3
"",91156,3
"",91157,3
"",91158,3
"",91159,3
"x1_neg",19,137.024625
"",51534,1
"",51570,1
"",51571,1
"",68156,1
"",68157,1
"",69281,1
"",69282,1
"",333,2
"",334,2
"",356,2
"",928,2
"",929,2
"",8911,2
"",9288,2
"",10390,2
"",10391,2
"",10392,2
"",11516,2
"",11517,2
"",16721,2
"",23564,2
"",23941,2
"",23942,2
"",29339,2
"",29609,2
"",30349,2
"",30350,2
"",30933,2
"",31307,2
"",31308,2
"",36686,2
"",36951,2
"",37690,2
"",37691,2
"",38354,2
"",39901,2
"",39902,2
"",41374,2
"",41741,2
"",43279,2
"",43280,2
"",44465,2
"",44831,2
"",44832,2
"",50098,2
"",50374,2
"",51085,2
"",51086,2
"",51560,2
"",51561,2
"",51584,2
"",60558,2
"",62663,2
"",62664,2
"",67729,2
"",68133,2
"",69371,2
"",69372,2
"",69373,2
"",70277,2
"",70701,2
"",70702,2
"",76408,2
"",76700,2
"",77488,2
"",77489,2
"",78183,2
"",79716,2
"",79717,2
"",81241,2
"",81609,2
"",83111,2
"",83112,2
"",84331,2
"",84811,2
"",84812,2
"",91228,2
"",91538,2
"",92459,2
"",92460,2
"",10857,3
"",10858,3
"",10859,3
"",10860,3
"",10861,3
"",10862,3
"",10863,3
"",10864,3
"",10865,3
"",10866,3
"",10867,3
"",10868,3
"",10869,3
"",10870,3
"",10871,3
"",10872,3
"",10873,3
"",10874,3
"",10875,3
"",10876,3
"",10877,3
"",10878,3
"",10879,3
"",10880,3
"",10881,3
"",10882,3
"",10883,3
"",10884,3
"",10885,3
"",10886,3
"",10887,3
"",10888,3
"",10889,3
"",10890,3
"",10891,3
"",10892,3
"",10893,3
"",10894,3
"",10895,3
"",10896,3
"",10897,3
"",10898,3
"",10899,3
"",10900,3
"",10901,3
"",10902,3
"",10903,3
"",10904,3
"",10905,3
"",10906,3
"",10907,3
"",10908,3
"",10909,3
"",10910,3
"",10911,3
"",17982,3
"",17983,3
"",17984,3
"",17985,3
"",17986,3
"",17987,3
"",17988,3
"",17989,3
"",17990,3
"",17991,3
"",17992,3
"",17993,3
"",17994,3
"",17995,3
"",17996,3
"",17997,3
"",17998,3
"",17999,3
"",18000,3
"",18001,3
"",18002,3
"",18003,3
"",18004,3
"",18005,3
"",18006,3
"",18007,3
"",18008,3
"",18009,3
"",18010,3
"",18011,3
"",18012,3
"",18013,3
"",18014,3
"",18015,3
"",18016,3
"",18017,3
"",18018,3
"",18019,3
"",23292,3
"",23293,3
"",23294,3
"",23295,3
"",23296,3
"",23297,3
"",23298,3
"",23299,3
"",23300,3
"",23301,3
"",30656,3
"",30657,3
"",30658,3
"",30659,3
"",30660,3
"",30661,3
"",30662,3
"",30663,3
"",30664,3
"",30665,3
"",30666,3
"",30667,3
"",30668,3
"",30669,3
"",30670,3
"",30671,3
"",30672,3
"",30673,3
"",30674,3
"",30675,3
"",30676,3
"",30677,3
"",30678,3
"",30679,3
"",30680,3
"",30681,3
"",30682,3
"",30683,3
"",30684,3
"",30685,3
"",30686,3
"",30687,3
"",30688,3
"",30689,3
"",30690,3
"",30691,3
"",37994,3
"",37995,3
"",37996,3
"",37997,3
"",37998,3
"",37999,3
"",38000,3
"",38001,3
"",38002,3
"",38003,3
"",38004,3
"",38005,3
"",38006,3
"",38007,3
"",38008,3
"",38009,3
"",38010,3
"",38011,3
"",38012,3
"",38013,3
"",38014,3
"",38015,3
"",38016,3
"",38017,3
"",38018,3
"",38019,3
"",38020,3
"",38021,3
"",38022,3
"",38023,3
"",38024,3
"",38025,3
"",38026,3
"",38027,3
"",38028,3
"",38029,3
"",38030,3
"",38031,3
"",44183,3
"",44184,3
"",44185,3
"",44186,3
"",44187,3
"",44188,3
"",44189,3
"",44190,3
"",44191,3
"",44192,3
"",51378,3
"",51379,3
"",51380,3
"",51381,3
"",51382,3
"",51383,3
"",51384,3
"",51385,3
"",51386,3
"",51387,3
"",51388,3
"",51389,3
"",51390,3
"",51391,3
"",51392,3
"",51393,3
"",51394,3
"",51395,3
"",51396,3
"",51397,3
"",51398,3
"",51399,3
"",51400,3
"",51401,3
"",51402,3
"",51403,3
"",51404,3
"",51405,3
"",51406,3
"",51407,3
"",51408,3
"",51409,3
"",51410,3
"",51411,3
"",51412,3
"",51413,3
"",51414,3
"",51415,3
"",61451,3
"",61452,3
"",61453,3
"",61454,3
"",61455,3
"",61456,3
"",61457,3
"",61458,3
"",61459,3
"",61460,3
"",61461,3
"",61462,3
"",61463,3
"",61464,3
"",61465,3
"",61466,3
"",61467,3
"",61468,3
"",61469,3
"",61470,3
"",61471,3
"",61472,3
"",61473,3
"",61474,3
"",61475,3
"",61476,3
"",61477,3
"",61478,3
"",61479,3
"",61480,3
"",61481,3
"",61482,3
"",61483,3
"",61484,3
"",61485,3
"",61486,3
"",61487,3
"",61488,3
"",61489,3
"",61490,3
"",61491,3
"",61492,3
"",61493,3
"",61494,3
"",61495,3
"",61496,3
"",61497,3
"",61498,3
"",61499,3
"",61500,3
"",61501,3
"",61502,3
"",61503,3
"",61504,3
"",61505,3
"",61506,3
"",61507,3
"",61508,3
"",61509,3
"",61510,3
"",61511,3
"",61512,3
"",61513,3
"",61514,3
"",61515,3
"",61516,3
"",61517,3
"",61518,3
"",61519,3
"",61520,3
"",61521,3
"",61522,3
"",61523,3
"",61524,3
"",61525,3
"",61526,3
"",61527,3
"",61528,3
"",61529,3
"",61530,3
"",65850,3
"",77808,3
"",77809,3
"",77810,3
"",77811,3
"",77812,3
"",77813,3
"",77814,3
"",77815,3
"",77816,3
"",77817,3
"",77818,3
"",77819,3
"",77820,3
"",77821,3
"",77822,3
"",77823,3
"",77824,3
"",77825,3
"",77826,3
"",77827,3
"",77828,3
"",77829,3
"",77830,3
"",77831,3
"",77832,3
"",77833,3
"",77834,3
"",77835,3
"",77836,3
"",77837,3
"",77838,3
"",77839,3
"",77840,3
"",77841,3
"",77842,3
"",77843,3
"",77844,3
"",77845,3
"",77846,3
"",77847,3
"",77848,3
"",77849,3
"",77850,3
"",77851,3
"",77852,3
"",77853,3
"",77854,3
"",77855,3
"",84016,3
"",84017,3
"",84018,3
"",84019,3
"",84020,3
"",84021,3
"",84022,3
"",84023,3
"",84024,3
"",84025,3
"",84026,3
"",84027,3
"",84028,3
"",84029,3
"",84030,3
"",84031,3
"",84032,3
"",84033,3
"",84034,3
"",84035,3
"",84036,3
"",84037,3
"",84038,3
"",84039,3
"",84040,3
"",84041,3
"",84042,3
"",84043,3
"",84044,3
"",92810,3
"",92811,3
"",92812,3
"",92813,3
"",92814,3
"",92815,3
"",92816,3
"",92817,3
"",92818,3
"",92819,3
"",92820,3
"",92821,3
"",92822,3
"",92823,3
"",92824,3
"",92825,3
"",92826,3
"",92827,3
"",92828,3
"",92829,3
"",92830,3
"",92831,3
"",92832,3
"",92833,3
"",92834,3
"",92835,3
"",92836,3
"",92837,3
"",92838,3
"",92839,3
"",92840,3
"",92841,3
"",92842,3
"",92843,3
"",92844,3
"",92845,3
"",92846,3
"",92847,3
"",92848,3
"",92849,3
"",92850,3
"",92851,3
"x1_neg",20,143.1164286
"",54023,1
"",5556,3
"",5557,3
"",18299,3
"",18300,3
"",27066,3
"",27067,3
"",34385,3
"",34386,3
"",38361,3
"",38362,3
"",47866,3
"",47867,3
"",65718,3
"",65719,3
"",73976,3
"",73977,3
"",78190,3
"",78191,3
"",88502,3
"",88503,3
"x1_neg",21,147.007
"",10104,1
"",10105,1
"",11121,1
"",11122,1
"",17512,1
"",17513,1
"",30160,1
"",30161,1
"",30987,1
"",37502,1
"",37503,1
"",42912,1
"",42913,1
"",50899,1
"",50900,1
"",51517,1
"",51518,1
"",54557,1
"",54558,1
"",59342,1
"",59343,1
"",60795,1
"",60796,1
"",62105,1
"",62106,1
"",77290,1
"",77291,1
"",92243,1
"",92244,1
"",35993,2
"",66505,2
"",7481,3
"",15786,3
"",19432,3
"",28373,3
"",35713,3
"",39692,3
"",49131,3
"",59341,3
"",67530,3
"",75365,3
"",79515,3
"",90111,3
"",91022,3
"x1_neg",22,147.1984
"",10198,1
"",10199,1
"",10200,1
"",10201,1
"",10202,1
"",10203,1
"",10204,1
"",10205,1
"",10206,1
"",17572,1
"",17573,1
"",22283,1
"",22284,1
"",30224,1
"",30225,1
"",30226,1
"",37561,1
"",37562,1
"",43036,1
"",43037,1
"",50953,1
"",50954,1
"",60861,1
"",60862,1
"",60863,1
"",60864,1
"",60865,1
"",60866,1
"",60867,1
"",60868,1
"",60869,1
"",60870,1
"",60871,1
"",60872,1
"",77359,1
"",77360,1
"",82884,1
"",82885,1
"",92322,1
"",92323,1
"",92324,1
"x1_neg",23,150.9964
"",799,1
"",7823,1
"",7824,1
"",7825,1
"",7826,1
"",7827,1
"",7828,1
"",7829,1
"",7830,1
"",7831,1
"",7832,1
"",7833,1
"",16000,1
"",16001,1
"",16002,1
"",16003,1
"",16004,1
"",16005,1
"",16006,1
"",16007,1
"",16008,1
"",19818,1
"",19819,1
"",19820,1
"",19821,1
"",19822,1
"",19823,1
"",19824,1
"",19825,1
"",19826,1
"",19827,1
"",19828,1
"",19829,1
"",20007,1
"",20008,1
"",23868,1
"",28595,1
"",28596,1
"",28597,1
"",28598,1
"",28599,1
"",28600,1
"",28601,1
"",28602,1
"",28603,1
"",28604,1
"",28605,1
"",31234,1
"",35932,1
"",35933,1
"",35934,1
"",35935,1
"",35936,1
"",35937,1
"",35938,1
"",35939,1
"",35940,1
"",40151,1
"",40152,1
"",40153,1
"",40154,1
"",40155,1
"",40156,1
"",40157,1
"",40158,1
"",40159,1
"",49370,1
"",49371,1
"",49372,1
"",49373,1
"",49374,1
"",49375,1
"",49376,1
"",49377,1
"",49378,1
"",59660,1
"",59661,1
"",59662,1
"",59663,1
"",59664,1
"",59665,1
"",59666,1
"",59667,1
"",59668,1
"",59669,1
"",59670,1
"",59671,1
"",59672,1
"",59673,1
"",59674,1
"",59675,1
"",59676,1
"",59677,1
"",59784,1
"",59785,1
"",62507,1
"",66336,1
"",66337,1
"",66338,1
"",70614,1
"",75599,1
"",75600,1
"",75601,1
"",75602,1
"",75603,1
"",75604,1
"",75605,1
"",75606,1
"",75607,1
"",79972,1
"",79973,1
"",79974,1
"",79975,1
"",79976,1
"",79977,1
"",79978,1
"",79979,1
"",79980,1
"",90351,1
"",90352,1
"",90353,1
"",90354,1
"",90355,1
"",90356,1
"",90357,1
"",90358,1
"",90359,1
"",90360,1
"",90361,1
"",725,2
"",726,2
"",8801,2
"",8802,2
"",8803,2
"",8804,2
"",8805,2
"",8806,2
"",8807,2
"",8808,2
"",8809,2
"",8810,2
"",8811,2
"",8812,2
"",8813,2
"",8814,2
"",8815,2
"",8816,2
"",8817,2
"",8818,2
"",11405,2
"",11406,2
"",16658,2
"",16659,2
"",16660,2
"",16661,2
"",16662,2
"",16663,2
"",16664,2
"",16665,2
"",16666,2
"",16667,2
"",16668,2
"",19405,2
"",19406,2
"",20699,2
"",20700,2
"",20701,2
"",20702,2
"",20703,2
"",20704,2
"",20705,2
"",20706,2
"",20707,2
"",20708,2
"",20709,2
"",20710,2
"",20711,2
"",20712,2
"",20713,2
"",20714,2
"",23819,2
"",23820,2
"",29276,2
"",29277,2
"",29278,2
"",29279,2
"",29280,2
"",29281,2
"",29282,2
"",29283,2
"",29284,2
"",29285,2
"",29286,2
"",31184,2
"",31185,2
"",36618,2
"",36619,2
"",36620,2
"",36621,2
"",36622,2
"",36623,2
"",36624,2
"",36625,2
"",36626,2
"",36627,2
"",36628,2
"",39665,2
"",39666,2
"",41220,2
"",41221,2
"",41222,2
"",41223,2
"",41224,2
"",41225,2
"",41226,2
"",41227,2
"",41228,2
"",41229,2
"",41230,2
"",41231,2
"",41232,2
"",41233,2
"",44707,2
"",44708,2
"",50034,2
"",50035,2
"",50036,2
"",50037,2
"",50038,2
"",50039,2
"",50040,2
"",50041,2
"",50042,2
"",50043,2
"",50044,2
"",50045,2
"",50046,2
"",62423,2
"",62424,2
"",67638,2
"",67639,2
"",67640,2
"",67641,2
"",67642,2
"",67643,2
"",67644,2
"",67645,2
"",67646,2
"",67647,2
"",67648,2
"",67649,2
"",67650,2
"",67651,2
"",67652,2
"",67653,2
"",67654,2
"",67655,2
"",67656,2
"",67657,2
"",67658,2
"",67659,2
"",67660,2
"",70561,2
"",70562,2
"",76330,2
"",76331,2
"",76332,2
"",76333,2
"",76334,2
"",76335,2
"",76336,2
"",76337,2
"",76338,2
"",76339,2
"",76340,2
"",76341,2
"",76342,2
"",79489,2
"",79490,2
"",81089,2
"",81090,2
"",81091,2
"",81092,2
"",81093,2
"",81094,2
"",81095,2
"",81096,2
"",81097,2
"",81098,2
"",81099,2
"",81100,2
"",81101,2
"",84664,2
"",84665,2
"",91144,2
"",91145,2
"",91146,2
"",91147,2
"",91148,2
"",91149,2
"",91150,2
"",91151,2
"",91152,2
"",91153,2
"",91154,2
"",91155,2
"",91156,2
"",91157,2
"",91158,2
"",91159,2
"",7363,3
"",7364,3
"",7365,3
"",7366,3
"",7367,3
"",7368,3
"",7369,3
"",7370,3
"",7371,3
"",7372,3
"",7373,3
"",7374,3
"",7375,3
"",7376,3
"",7377,3
"",7378,3
"",7379,3
"",7380,3
"",7381,3
"",7382,3
"",7383,3
"",7384,3
"",7385,3
"",7386,3
"",7387,3
"",15694,3
"",15695,3
"",15696,3
"",15697,3
"",15698,3
"",15699,3
"",15700,3
"",15701,3
"",15702,3
"",15703,3
"",15704,3
"",15705,3
"",15706,3
"",15707,3
"",15708,3
"",19334,3
"",19335,3
"",19336,3
"",19337,3
"",19338,3
"",19339,3
"",19340,3
"",19341,3
"",19342,3
"",19343,3
"",19344,3
"",19345,3
"",19346,3
"",19347,3
"",19348,3
"",19349,3
"",19350,3
"",19351,3
"",19352,3
"",19353,3
"",28283,3
"",28284,3
"",28285,3
"",28286,3
"",28287,3
"",28288,3
"",28289,3
"",28290,3
"",28291,3
"",28292,3
"",28293,3
"",28294,3
"",28295,3
"",28296,3
"",35620,3
"",35621,3
"",35622,3
"",35623,3
"",35624,3
"",35625,3
"",35626,3
"",35627,3
"",35628,3
"",35629,3
"",35630,3
"",35631,3
"",35632,3
"",35633,3
"",39584,3
"",39585,3
"",39586,3
"",39587,3
"",39588,3
"",39589,3
"",39590,3
"",39591,3
"",39592,3
"",39593,3
"",39594,3
"",39595,3
"",39596,3
"",39597,3
"",39598,3
"",39599,3
"",39600,3
"",39601,3
"",49038,3
"",49039,3
"",49040,3
"",49041,3
"",49042,3
"",49043,3
"",49044,3
"",49045,3
"",49046,3
"",49047,3
"",49048,3
"",49049,3
"",49050,3
"",49051,3
"",49052,3
"",49053,3
"",51522,3
"",51523,3
"",51524,3
"",65716,3
"",65717,3
"",66133,3
"",66134,3
"",66135,3
"",66136,3
"",66137,3
"",66138,3
"",66139,3
"",66140,3
"",66141,3
"",66142,3
"",66143,3
"",66144,3
"",66145,3
"",66146,3
"",66147,3
"",66148,3
"",66149,3
"",66150,3
"",66151,3
"",66152,3
"",66153,3
"",66154,3
"",66155,3
"",66156,3
"",66157,3
"",66158,3
"",66159,3
"",66160,3
"",66161,3
"",66162,3
"",66163,3
"",66164,3
"",66165,3
"",66166,3
"",75265,3
"",75266,3
"",75267,3
"",75268,3
"",75269,3
"",75270,3
"",75271,3
"",75272,3
"",75273,3
"",75274,3
"",75275,3
"",75276,3
"",75277,3
"",75278,3
"",75279,3
"",75280,3
"",79409,3
"",79410,3
"",79411,3
"",79412,3
"",79413,3
"",79414,3
"",79415,3
"",79416,3
"",79417,3
"",79418,3
"",79419,3
"",79420,3
"",79421,3
"",79422,3
"",79423,3
"",79424,3
"",84297,3
"",84298,3
"",84299,3
"",90000,3
"",90001,3
"",90002,3
"",90003,3
"",90004,3
"",90005,3
"",90006,3
"",90007,3
"",90008,3
"",90009,3
"",90010,3
"",90011,3
"",90012,3
"",90013,3
"",90014,3
"",90015,3
"",90016,3
"x1_neg",24,153.0201429
"",9876,1
"",9877,1
"",9878,1
"",9879,1
"",9880,1
"",9881,1
"",9882,1
"",9883,1
"",17364,1
"",17365,1
"",17366,1
"",17367,1
"",17368,1
"",17369,1
"",17370,1
"",17371,1
"",30002,1
"",30003,1
"",30004,1
"",30005,1
"",30006,1
"",30007,1
"",30008,1
"",30009,1
"",37349,1
"",37350,1
"",37351,1
"",37352,1
"",37353,1
"",37354,1
"",37355,1
"",37356,1
"",42378,1
"",42379,1
"",42380,1
"",42381,1
"",42382,1
"",42383,1
"",42384,1
"",42385,1
"",50741,1
"",50742,1
"",50743,1
"",50744,1
"",50745,1
"",50746,1
"",50747,1
"",50748,1
"",60597,1
"",60598,1
"",60599,1
"",60600,1
"",60601,1
"",60602,1
"",60603,1
"",60604,1
"",62292,1
"",62293,1
"",77134,1
"",77135,1
"",77136,1
"",77137,1
"",77138,1
"",77139,1
"",77140,1
"",77141,1
"",82230,1
"",82231,1
"",82232,1
"",82233,1
"",82234,1
"",82235,1
"",82236,1
"",82237,1
"",84553,1
"",84554,1
"",92052,1
"",92053,1
"",92054,1
"",92055,1
"",92056,1
"",92057,1
"",92058,1
"",92059,1
"",65850,2
"",742,3
"",743,3
"",744,3
"",745,3
"",746,3
"",747,3
"",748,3
"",749,3
"",750,3
"",751,3
"",752,3
"",753,3
"",754,3
"",755,3
"",756,3
"",757,3
"",758,3
"",759,3
"",760,3
"",761,3
"",762,3
"",1408,3
"",1409,3
"",1410,3
"",1411,3
"",1412,3
"",1413,3
"",1414,3
"",1415,3
"",1416,3
"",1417,3
"",1418,3
"",1419,3
"",1420,3
"",1421,3
"",1422,3
"",1423,3
"",1424,3
"",1425,3
"",1426,3
"",1427,3
"",1428,3
"",1429,3
"",9979,3
"",9980,3
"",9981,3
"",9982,3
"",9983,3
"",11416,3
"",11417,3
"",11418,3
"",11419,3
"",11420,3
"",11421,3
"",11422,3
"",11423,3
"",11424,3
"",11425,3
"",11426,3
"",11427,3
"",11428,3
"",11429,3
"",11430,3
"",11431,3
"",11432,3
"",11851,3
"",11852,3
"",11853,3
"",11854,3
"",11855,3
"",11856,3
"",11857,3
"",11858,3
"",14319,3
"",14320,3
"",17437,3
"",17438,3
"",17439,3
"",17440,3
"",19433,3
"",19434,3
"",19435,3
"",19436,3
"",19437,3
"",19438,3
"",19439,3
"",19440,3
"",19441,3
"",19442,3
"",19443,3
"",19444,3
"",19445,3
"",19446,3
"",19447,3
"",19448,3
"",19449,3
"",20109,3
"",20110,3
"",20111,3
"",20112,3
"",20113,3
"",20114,3
"",20115,3
"",20116,3
"",20117,3
"",20118,3
"",20119,3
"",20120,3
"",21771,3
"",21772,3
"",21773,3
"",23832,3
"",23833,3
"",23834,3
"",23835,3
"",23836,3
"",23837,3
"",23838,3
"",23839,3
"",23840,3
"",23841,3
"",23842,3
"",23843,3
"",23844,3
"",23845,3
"",23846,3
"",23847,3
"",23848,3
"",24284,3
"",24285,3
"",24286,3
"",24287,3
"",24288,3
"",24289,3
"",24290,3
"",24291,3
"",24292,3
"",24293,3
"",30077,3
"",30078,3
"",30079,3
"",30080,3
"",31197,3
"",31198,3
"",31199,3
"",31200,3
"",31201,3
"",31202,3
"",31203,3
"",31204,3
"",31205,3
"",31206,3
"",31207,3
"",31208,3
"",31209,3
"",31210,3
"",31211,3
"",31212,3
"",31213,3
"",31650,3
"",31651,3
"",31652,3
"",31653,3
"",31654,3
"",31655,3
"",31656,3
"",31657,3
"",37423,3
"",37424,3
"",37425,3
"",37426,3
"",39694,3
"",39695,3
"",39696,3
"",39697,3
"",39698,3
"",39699,3
"",39700,3
"",39701,3
"",39702,3
"",39703,3
"",39704,3
"",39705,3
"",39706,3
"",39707,3
"",39708,3
"",39709,3
"",39710,3
"",40468,3
"",40469,3
"",40470,3
"",40471,3
"",40472,3
"",40473,3
"",40474,3
"",40475,3
"",40476,3
"",40477,3
"",42511,3
"",42512,3
"",44716,3
"",44717,3
"",44718,3
"",44719,3
"",44720,3
"",44721,3
"",44722,3
"",44723,3
"",44724,3
"",44725,3
"",44726,3
"",44727,3
"",44728,3
"",44729,3
"",44730,3
"",44731,3
"",45163,3
"",45164,3
"",45165,3
"",45166,3
"",45167,3
"",45168,3
"",45169,3
"",45170,3
"",45171,3
"",45172,3
"",50816,3
"",50817,3
"",50818,3
"",62443,3
"",62444,3
"",62445,3
"",62446,3
"",62447,3
"",62448,3
"",62449,3
"",62450,3
"",62451,3
"",62452,3
"",62453,3
"",62454,3
"",62455,3
"",62456,3
"",62457,3
"",62458,3
"",62459,3
"",62460,3
"",62461,3
"",62462,3
"",62463,3
"",62464,3
"",62465,3
"",62466,3
"",62467,3
"",62468,3
"",62469,3
"",62470,3
"",62471,3
"",62472,3
"",62473,3
"",62474,3
"",62978,3
"",62979,3
"",62980,3
"",62981,3
"",62982,3
"",62983,3
"",62984,3
"",62985,3
"",62986,3
"",62987,3
"",62988,3
"",62989,3
"",62990,3
"",62991,3
"",62992,3
"",62993,3
"",62994,3
"",62995,3
"",62996,3
"",62997,3
"",62998,3
"",62999,3
"",63000,3
"",63001,3
"",63002,3
"",63003,3
"",63004,3
"",65457,3
"",65458,3
"",67416,3
"",69133,3
"",69134,3
"",69135,3
"",69136,3
"",69137,3
"",69138,3
"",70572,3
"",70573,3
"",70574,3
"",70575,3
"",70576,3
"",70577,3
"",70578,3
"",70579,3
"",70580,3
"",70581,3
"",70582,3
"",70583,3
"",70584,3
"",70585,3
"",70586,3
"",70587,3
"",70588,3
"",70589,3
"",70590,3
"",71049,3
"",71050,3
"",71051,3
"",71052,3
"",71053,3
"",71054,3
"",71055,3
"",71056,3
"",71057,3
"",71058,3
"",71059,3
"",77208,3
"",77209,3
"",77210,3
"",77211,3
"",79517,3
"",79518,3
"",79519,3
"",79520,3
"",79521,3
"",79522,3
"",79523,3
"",79524,3
"",79525,3
"",79526,3
"",79527,3
"",79528,3
"",79529,3
"",79530,3
"",79531,3
"",79532,3
"",80290,3
"",80291,3
"",80292,3
"",80293,3
"",80294,3
"",80295,3
"",80296,3
"",80297,3
"",80298,3
"",80299,3
"",82361,3
"",82362,3
"",82363,3
"",84679,3
"",84680,3
"",84681,3
"",84682,3
"",84683,3
"",84684,3
"",84685,3
"",84686,3
"",84687,3
"",84688,3
"",84689,3
"",84690,3
"",84691,3
"",84692,3
"",84693,3
"",84694,3
"",84695,3
"",84696,3
"",84697,3
"",85186,3
"",85187,3
"",85188,3
"",85189,3
"",85190,3
"",85191,3
"",85192,3
"",85193,3
"",85194,3
"",85195,3
"",85196,3
"",90933,3
"",92134,3
"",92135,3
"",92136,3
"",92137,3
"",92138,3
"x1_neg",25,155.0202
"",3430,1
"",3431,1
"",9328,1
"",9329,1
"",9330,1
"",9331,1
"",9332,1
"",9333,1
"",9334,1
"",13097,1
"",13098,1
"",17004,1
"",17005,1
"",17006,1
"",21847,1
"",21848,1
"",25604,1
"",25605,1
